Date;Road;Air
04.09.2014 0:00;56.07;46.3
04.09.2014 1:00;55.22;46.09
04.09.2014 2:00;54.53;45.28
04.09.2014 3:00;53.75;44.38
04.09.2014 4:00;52.74;44.31
04.09.2014 5:00;51.87;43.43
04.09.2014 6:00;51.08;44.3
04.09.2014 7:00;50.62;45.53
04.09.2014 8:00;50.37;46.63
04.09.2014 9:00;51.32;49.54
04.09.2014 10:00;53.49;49.54
04.09.2014 12:00;56.24;51.85
04.09.2014 13:00;59.38;53.61
04.09.2014 14:00;60.77;54.69
04.09.2014 15:00;65.44;56.62
04.09.2014 16:00;66.69;57.65
04.09.2014 17:00;65.45;54.42
04.09.2014 18:00;64.35;54.22
04.09.2014 19:00;63.2;53.55
04.09.2014 20:00;61.69;52.74
04.09.2014 21:00;60.35;50.56
04.09.2014 22:00;59.07;49.09
04.09.2014 23:00;57.79;48.7
04.10.2014 0:00;56.84;47.71
04.10.2014 1:00;55.77;46.85
04.10.2014 2:00;55.08;46.04
04.10.2014 3:00;54.24;45.18
04.10.2014 4:00;53.24;44.85
04.10.2014 5:00;52.34;44.42
04.10.2014 6:00;51.68;44.26
04.10.2014 7:00;50.91;44.5
04.10.2014 8:00;50.74;45.99
04.10.2014 9:00;51.56;48.05
04.10.2014 10:00;53.99;50.6
04.10.2014 11:00;56.57;52.6
04.10.2014 12:00;60.67;53.44
04.10.2014 13:00;64.35;55.91
04.10.2014 14:00;67.17;55.75
04.10.2014 15:00;68.94;56.78
04.10.2014 16:00;68.32;56.43
04.10.2014 17:00;66.82;55.64
04.10.2014 18:00;65.36;55.16
04.10.2014 19:00;63.76;53.19
04.10.2014 20:00;61.93;50.65
04.10.2014 21:00;60.22;49.43
04.10.2014 22:00;58.99;49.68
04.10.2014 23:00;57.95;48.89
04.11.2014 0:00;56.96;48.38
04.11.2014 1:00;56.2;48.01
04.11.2014 2:00;55.56;47.33
04.11.2014 3:00;54.71;46.4
04.11.2014 4:00;53.78;45.75
04.11.2014 5:00;52.91;44.29
04.11.2014 6:00;52.09;44.47
04.11.2014 7:00;51.38;45.48
04.11.2014 8:00;51.39;46.84
04.11.2014 9:00;52.4;48.83
04.11.2014 10:00;54.26;52.14
04.11.2014 11:00;56.73;54.32
04.11.2014 12:00;60.81;56.17
04.11.2014 13:00;64.77;57.58
04.11.2014 14:00;65.92;58.1
04.11.2014 15:00;67.06;59.5
04.11.2014 16:00;67.31;59.74
04.11.2014 17:00;67.15;60.97
04.11.2014 18:00;66.57;59.55
04.11.2014 19:00;65.59;58.48
04.11.2014 20:00;64.31;57.32
04.11.2014 21:00;62.98;53.44
04.11.2014 22:00;61.66;51.09
04.11.2014 23:00;60.48;49.69
04.12.2014 0:00;59.43;48.69
04.12.2014 1:00;58.42;47.96
04.12.2014 2:00;57.45;47.28
04.12.2014 3:00;56.42;46.51
04.12.2014 4:00;55.39;45.79
04.12.2014 5:00;54.73;46.08
04.12.2014 6:00;53.89;44.92
04.12.2014 7:00;53.28;46.15
04.12.2014 8:00;53.18;47.65
04.12.2014 9:00;54.03;48.49
04.12.2014 10:00;55.54;50.29
04.12.2014 11:00;56.36;51.7
04.12.2014 12:00;58.56;52.57
04.12.2014 13:00;61.6;53.2
04.12.2014 14:00;66.16;55.01
04.12.2014 15:00;69.45;55.93
04.12.2014 16:00;68.07;56.84
04.12.2014 17:00;65.87;55.76
04.12.2014 18:00;63.92;56.37
04.12.2014 19:00;62.48;55.5
04.12.2014 20:00;61.14;55.72
04.12.2014 21:00;59.93;55.1
04.12.2014 22:00;58.88;54.08
04.12.2014 23:00;57.9;51.6
04/13/2014 12:00:00 AM;56.92;51.3
04/13/2014 01:00:00 AM;55.94;50.04
04/13/2014 03:00:00 AM;54.07;47.24
04/13/2014 02:00:00 PM;72.9;63.48
04/13/2014 06:00:00 PM;69.87;65.19
04/13/2014 07:00:00 PM;68.37;63.22
04/13/2014 08:00:00 PM;66.99;60.2
04/14/2014 01:00:00 AM;59.96;50.55
04/14/2014 07:00:00 AM;53.42;45.47
04/14/2014 12:00:00 PM;64.02;63.24
04/14/2014 02:00:00 PM;72.64;66.47
04/14/2014 04:00:00 PM;73.57;64.05
04/14/2014 10:00:00 PM;63.75;51.95
04/15/2014 12:00:00 AM;61.8;50.32
04/15/2014 01:00:00 AM;60.98;49.78
04/15/2014 02:00:00 AM;60.2;49.69
04/15/2014 04:00:00 AM;58.13;45.57
04/15/2014 09:00:00 AM;55.34;52.45
04/15/2014 11:00:00 AM;60.92;53.19
04/15/2014 10:00:00 PM;62.27;49.38
04/16/2014 01:00:00 AM;58.33;49.44
04/16/2014 02:00:00 AM;57.63;49.11
04/16/2014 05:00:00 AM;55.73;48.46
04/16/2014 06:00:00 AM;55.12;48.45
04/16/2014 08:00:00 AM;54.16;48.99
04/16/2014 02:00:00 PM;56.55;52.15
04/16/2014 10:00:00 PM;54.51;51.77
04/17/2014 01:00:00 AM;53.73;50.46
04/17/2014 02:00:00 AM;53.45;50.63
04/17/2014 05:00:00 AM;52.82;50.11
04/17/2014 11:00:00 AM;54.42;52.41
04/17/2014 12:00:00 PM;54.76;52.4
04/17/2014 06:00:00 PM;55.44;51.64
04/17/2014 07:00:00 PM;55.22;50.92
04/17/2014 08:00:00 PM;54.58;49.33
04/17/2014 11:00:00 PM;52.49;45.71
04/18/2014 02:00:00 AM;51.18;44.13
04/18/2014 11:00:00 AM;53.15;51.96
04/18/2014 01:00:00 PM;62.19;56.13
04/18/2014 06:00:00 PM;62.07;56.42
04/18/2014 11:00:00 PM;56.47;49.66
04/19/2014 01:00:00 AM;54.45;47.23
04/19/2014 02:00:00 AM;53.48;44.09
04/19/2014 04:00:00 AM;51.93;43.84
04/13/2014 02:00:00 AM;55;49.01
04/13/2014 07:00:00 AM;50.88;43.79
04/13/2014 09:00:00 AM;52.54;52.89
04/13/2014 10:00:00 AM;56.12;56.22
04/13/2014 03:00:00 PM;75.99;65.55
04/14/2014 04:00:00 AM;56.56;45.92
04/14/2014 10:00:00 AM;57.62;56.04
04/19/2014 01:00:00 PM;52.91;47.13
04/19/2014 03:00:00 PM;52.89;50.04
04/19/2014 05:00:00 PM;54.05;52.87
04/20/2014 05:00:00 AM;48.1;45.51
04/20/2014 02:00:00 PM;64.61;57.08
04/20/2014 06:00:00 PM;63.49;58.82
04/20/2014 10:00:00 PM;59.29;53.71
04/21/2014 12:00:00 AM;57.23;50.93
04/21/2014 05:00:00 AM;54.41;48.66
04/21/2014 08:00:00 AM;53.51;50.94
04/21/2014 09:00:00 AM;54.92;53.26
04/21/2014 11:00:00 PM;57.11;46.81
04/22/2014 12:00:00 AM;56.03;45.55
04/22/2014 02:00:00 AM;54.62;44.52
04/22/2014 04:00:00 AM;53.5;43.12
04/22/2014 05:00:00 AM;52.69;42.81
04/22/2014 07:00:00 AM;51.1;42.22
04/22/2014 09:00:00 AM;50.23;42.34
04/22/2014 10:00:00 AM;51.35;44.89
04/22/2014 12:00:00 PM;54.46;49.3
04/22/2014 06:00:00 PM;61.11;51.3
04/22/2014 08:00:00 PM;58.54;47.06
04/22/2014 11:00:00 PM;54.76;44.67
04/23/2014 02:00:00 AM;52.37;44.74
04/23/2014 04:00:00 PM;62.21;52.42
04/24/2014 12:00:00 AM;54.07;48.42
04/24/2014 03:00:00 AM;53.11;49.87
04/24/2014 05:00:00 AM;52.65;51.46
04/15/2014 06:00:00 AM;55.62;46.55
04/15/2014 07:00:00 AM;54.43;47.42
04/24/2014 10:00:00 AM;55.78;54.04
04/24/2014 02:00:00 PM;57.87;51.05
04/24/2014 06:00:00 PM;57.81;52.86
04/15/2014 02:00:00 PM;72.35;57.81
04/15/2014 04:00:00 PM;72.82;58.77
04/24/2014 09:00:00 PM;55.34;48.93
04/15/2014 09:00:00 PM;64.5;51.5
04/16/2014 04:00:00 AM;56.29;48.49
04/25/2014 04:00:00 AM;49.78;44.42
04/25/2014 08:00:00 AM;48.9;47.37
04/25/2014 09:00:00 AM;50.4;49.56
04/25/2014 01:00:00 PM;66.12;52.43
04/25/2014 02:00:00 PM;68.06;55.71
04/16/2014 01:00:00 PM;56.05;53.08
04/16/2014 04:00:00 PM;56.11;52.28
04/25/2014 04:00:00 PM;69.4;56.9
04/16/2014 06:00:00 PM;56.29;52.81
04/16/2014 07:00:00 PM;55.98;52.55
04/16/2014 08:00:00 PM;55.44;51.74
04/25/2014 08:00:00 PM;61.79;50.6
04/25/2014 11:00:00 PM;57.32;47.77
04/17/2014 03:00:00 AM;53.2;50.7
04/17/2014 06:00:00 AM;52.58;50.23
04/26/2014 05:00:00 AM;52.79;45
04/17/2014 08:00:00 AM;52.56;51.38
04/17/2014 09:00:00 AM;52.97;51.59
04/26/2014 07:00:00 AM;51.18;43.99
04/26/2014 10:00:00 AM;55.43;50.78
04/26/2014 08:00:00 PM;63.54;49.33
04/17/2014 10:00:00 PM;53.06;47.19
04/18/2014 12:00:00 AM;52.11;45.43
04/27/2014 01:00:00 AM;56.33;46.28
04/27/2014 04:00:00 AM;52.86;45
04/27/2014 05:00:00 AM;51.84;45.08
04/27/2014 10:00:00 AM;54.76;47.63
04/27/2014 03:00:00 PM;67.29;53.2
04/18/2014 03:00:00 AM;50.57;43.46
04/27/2014 05:00:00 PM;63.77;52.78
04/27/2014 06:00:00 PM;62.37;51.25
04/27/2014 07:00:00 PM;61.17;50.59
04/18/2014 08:00:00 AM;48.2;45.32
04/28/2014 12:00:00 AM;55.76;46.23
04/28/2014 03:00:00 AM;52.98;44.47
04/28/2014 04:00:00 AM;52.14;44.02
04/28/2014 07:00:00 AM;49.98;45.67
04/28/2014 09:00:00 AM;51.81;47.83
04/28/2014 11:00:00 AM;58.23;52.57
04/28/2014 04:00:00 PM;72.41;59.54
04/28/2014 06:00:00 PM;67.87;59.73
04/28/2014 07:00:00 PM;66.52;58.6
04/28/2014 08:00:00 PM;64.96;56.48
04/18/2014 09:00:00 PM;58.55;52.58
04/18/2014 10:00:00 PM;57.47;51.16
04/19/2014 12:00:00 AM;55.47;47.65
04/29/2014 04:00:00 AM;56.98;48.42
04/29/2014 05:00:00 AM;56.24;48.71
04/29/2014 07:00:00 AM;55.31;50.21
04/29/2014 09:00:00 AM;57.36;57.13
04/29/2014 01:00:00 PM;74.22;70.05
04/29/2014 02:00:00 PM;78.28;71.1
04/29/2014 03:00:00 PM;81.1;72.49
04/19/2014 07:00:00 AM;50.49;44.99
04/29/2014 05:00:00 PM;77;72.96
04/29/2014 09:00:00 PM;72;63.4
04/19/2014 04:00:00 PM;53.56;52.29
04/29/2014 10:00:00 PM;70.34;60.3
04/19/2014 10:00:00 PM;51.1;47.97
04/20/2014 12:00:00 AM;49.81;46.74
04/30/2014 03:00:00 AM;63.7;56.21
04/30/2014 05:00:00 AM;61.61;52.73
04/30/2014 06:00:00 AM;60.53;51.02
04/20/2014 04:00:00 AM;48.62;46.66
04/20/2014 06:00:00 AM;47.58;45.15
04/20/2014 07:00:00 AM;47.44;46.52
04/20/2014 10:00:00 AM;52.56;53.06
04/20/2014 03:00:00 PM;65.53;59.56
04/20/2014 08:00:00 PM;61.53;56.53
04/20/2014 09:00:00 PM;60.39;55.04
04/20/2014 11:00:00 PM;58.21;51.75
04/30/2014 03:00:00 PM;86.3;76.48
05.01.2014 0:00;71.3;62.47
05.01.2014 1:00;70.04;60.5
05.01.2014 2:00;68.8;58.32
05.01.2014 5:00;65.3;56.35
05.01.2014 8:00;63.47;61.92
05.01.2014 15:00;87.6;80.3
05.01.2014 18:00;85.1;84
04/21/2014 02:00:00 AM;55.85;50.29
04/21/2014 03:00:00 AM;55.32;49.67
04/21/2014 07:00:00 AM;53.55;49.3
04/21/2014 10:00:00 AM;57.17;54.05
04/21/2014 11:00:00 AM;58.5;57.84
04/21/2014 02:00:00 PM;66.25;60.05
04/21/2014 05:00:00 PM;66.95;55.17
04/21/2014 06:00:00 PM;65.45;53.9
04/21/2014 07:00:00 PM;63.99;51.11
04/21/2014 09:00:00 PM;60.5;49.44
04/22/2014 01:00:00 AM;55.34;44.86
04/22/2014 06:00:00 AM;51.8;41.73
04/22/2014 03:00:00 PM;64.28;53.53
04/22/2014 04:00:00 PM;63.55;54.52
04/22/2014 05:00:00 PM;62.38;51.7
05.02.2014 6:00;68.83;58.58
05.02.2014 8:00;67.55;59.59
05.02.2014 10:00;72.21;62.97
05.02.2014 12:00;77.34;65.28
05.02.2014 14:00;82;69.18
05.02.2014 20:00;76.27;62.02
05.02.2014 22:00;72.92;56.96
04/22/2014 07:00:00 PM;60.16;50.2
04/22/2014 09:00:00 PM;56.84;45.39
05.03.2014 0:00;68.55;53.47
05.03.2014 4:00;64.16;52.29
04/23/2014 03:00:00 AM;51.6;44.59
04/23/2014 05:00:00 AM;50.44;44.51
04/23/2014 06:00:00 AM;49.79;44.16
05.03.2014 9:00;62.41;54.32
05.03.2014 10:00;64.89;58.45
04/23/2014 09:00:00 AM;50.71;49.19
04/23/2014 11:00:00 AM;57.46;52.31
05.03.2014 12:00;67.23;57.98
05.03.2014 17:00;63.54;52.18
04/23/2014 05:00:00 PM;60.15;52.86
05.03.2014 18:00;62.6;51.67
05.03.2014 20:00;60.88;51.14
04/23/2014 09:00:00 PM;55.81;48.87
04/23/2014 10:00:00 PM;55.04;48.33
05.04.2014 3:00;56.53;49.18
05.04.2014 4:00;56.2;49.17
04/24/2014 04:00:00 AM;52.94;50.78
05.04.2014 10:00;55.62;51.7
04/24/2014 06:00:00 AM;52.48;51.19
04/24/2014 08:00:00 AM;52.04;50.78
04/24/2014 12:00:00 PM;57.16;50.87
04/24/2014 01:00:00 PM;56.97;52.53
04/24/2014 05:00:00 PM;58.32;55.17
05.04.2014 21:00;56.68;52.02
04/24/2014 07:00:00 PM;57.2;52.4
04/24/2014 08:00:00 PM;56.48;50.41
04/25/2014 12:00:00 AM;52.52;46.81
05.05.2014 1:00;54.97;50.47
04/25/2014 05:00:00 AM;49.15;43.04
04/25/2014 07:00:00 AM;48.41;45.9
04/25/2014 12:00:00 PM;63.03;55.8
05.05.2014 15:00;65.07;58.52
05.05.2014 17:00;64.74;57.22
04/25/2014 05:00:00 PM;67.36;55.5
04/25/2014 07:00:00 PM;63.71;51.37
04/26/2014 01:00:00 AM;55.77;48.04
05.06.2014 2:00;57.07;51.15
05.06.2014 5:00;55.95;49.18
05.06.2014 10:00;58.4;53.83
05.06.2014 12:00;63.69;58.3
05.06.2014 15:00;71.06;60.36
05.06.2014 19:00;67.54;58.82
05.06.2014 21:00;64.41;54.27
04/26/2014 06:00:00 AM;51.82;43.77
05.07.2014 1:00;59.66;49.47
05.07.2014 4:00;56.67;46.43
04/26/2014 11:00:00 AM;58.97;54.5
04/26/2014 12:00:00 PM;63.51;54.42
05.07.2014 5:00;55.77;46.32
05.07.2014 10:00;60.92;54.93
04/26/2014 01:00:00 PM;66.96;56.27
04/26/2014 05:00:00 PM;68.3;58.48
05.07.2014 13:00;74.06;62.05
04/26/2014 06:00:00 PM;66.77;55.4
04/26/2014 09:00:00 PM;61.21;47.47
04/26/2014 10:00:00 PM;59.37;47.88
05.07.2014 17:00;74.5;64.61
05.07.2014 18:00;73.45;65.39
04/27/2014 02:00:00 AM;55.22;45.75
04/27/2014 06:00:00 AM;51.09;44.69
05.08.2014 1:00;63.02;51.7
05.08.2014 3:00;61.06;51.38
04/27/2014 12:00:00 PM;59.36;50.65
05.08.2014 6:00;58.81;51.61
05.08.2014 7:00;58.46;53
05.08.2014 8:00;58.68;53.84
05.08.2014 9:00;60.32;55.48
05.08.2014 12:00;63.25;53.69
05.08.2014 14:00;60.44;50.74
04/27/2014 08:00:00 PM;60.05;50.17
05.08.2014 16:00;60.27;54.45
05.08.2014 17:00;60.31;54.35
05.08.2014 18:00;60.03;55.53
05.08.2014 19:00;60.07;55.36
04/28/2014 02:00:00 AM;53.88;44.54
05.08.2014 22:00;57.8;51.8
04/28/2014 06:00:00 AM;50.55;43.46
04/28/2014 08:00:00 AM;50.6;46.69
04/28/2014 10:00:00 AM;53.93;52.17
04/28/2014 02:00:00 PM;71.62;59.3
05.09.2014 10:00;56.94;54.62
05.09.2014 13:00;64.23;52.42
04/28/2014 09:00:00 PM;63.48;55.28
04/29/2014 06:00:00 AM;55.67;49.3
04/29/2014 10:00:00 AM;60.82;62.56
05.09.2014 20:00;60.03;51.14
04/29/2014 11:00:00 AM;64.58;64.08
05.09.2014 21:00;59.01;49.79
05.09.2014 22:00;58.11;48.64
04/29/2014 08:00:00 PM;73.84;66.27
04/29/2014 11:00:00 PM;68.76;58.77
04/30/2014 12:00:00 AM;67.36;58.51
04/30/2014 01:00:00 AM;66.04;56.48
04/30/2014 08:00:00 AM;59.83;60.26
04/30/2014 12:00:00 PM;74.54;70.48
04/30/2014 01:00:00 PM;79.16;72.85
04/30/2014 04:00:00 PM;84.2;76.43
04/30/2014 06:00:00 PM;80.7;73.64
04/30/2014 08:00:00 PM;77.78;67.87
04/30/2014 11:00:00 PM;72.64;62.83
05.01.2014 4:00;66.39;56.6
05.01.2014 6:00;64.24;54.07
05.01.2014 10:00;68.82;67.77
05.01.2014 13:00;80.8;76.13
05.01.2014 16:00;86.4;83.5
05.01.2014 22:00;78.49;70.74
05.02.2014 1:00;74.49;69.04
05.02.2014 3:00;72.14;65.41
05.02.2014 5:00;69.93;61.02
05.03.2014 2:00;65.9;52.36
05.03.2014 8:00;61.9;53.17
05.03.2014 11:00;65.58;57.87
05.03.2014 13:00;68.79;58.97
05.03.2014 15:00;66.55;54.88
05.03.2014 19:00;61.56;51.61
05.03.2014 21:00;60.35;50.67
05.04.2014 0:00;58.52;48.59
05.04.2014 5:00;55.78;49.48
05.04.2014 6:00;55.46;49.38
05.04.2014 11:00;56.17;54.37
05.04.2014 14:00;58.89;57.72
05.04.2014 22:00;56.04;51.64
05.05.2014 11:00;57.07;53.84
05.05.2014 12:00;59.25;57.24
05.05.2014 18:00;63.68;57.76
05.06.2014 3:00;56.72;50.58
05.06.2014 4:00;56.36;49.47
05.06.2014 6:00;55.57;49.49
05.06.2014 13:00;68.62;58.28
05.06.2014 20:00;65.99;56.79
05.06.2014 22:00;62.97;52.61
05.07.2014 0:00;60.53;51.24
05.07.2014 6:00;54.88;45.81
05.07.2014 8:00;54.97;52.77
05.07.2014 12:00;69.7;59.96
05.07.2014 15:00;80.1;63.1
05.07.2014 23:00;65.28;54.15
05.08.2014 0:00;64.15;52.43
05.08.2014 2:00;61.97;51.53
05.08.2014 11:00;63.25;56.33
05.08.2014 13:00;61.26;51.64
05.08.2014 21:00;58.7;53.5
05.08.2014 23:00;56.94;50.94
05.09.2014 0:00;56.08;50.12
05.09.2014 3:00;54.14;49.34
05.09.2014 6:00;52.96;49.29
05.09.2014 8:00;53.44;50.88
05.09.2014 12:00;61;55.96
05.09.2014 14:00;62.2;55.06
05.09.2014 16:00;62.29;53.71
05.10.2014 1:00;55.97;47.88
05.10.2014 2:00;55.51;46.89
05.10.2014 5:00;53.61;46.38
04/13/2014 04:00:00 AM;53.23;46.52
04/13/2014 05:00:00 AM;52.38;44.65
04/13/2014 06:00:00 AM;51.6;44.47
04/13/2014 01:00:00 PM;68.73;62.35
04/14/2014 12:00:00 AM;61.18;51.61
04/14/2014 08:00:00 AM;53.04;49.72
04/14/2014 09:00:00 AM;54.76;53.23
04/14/2014 11:00:00 AM;59.94;58.75
04/14/2014 03:00:00 PM;75;67.81
04/14/2014 05:00:00 PM;71.43;62.28
04/14/2014 07:00:00 PM;68.67;58.52
04/14/2014 09:00:00 PM;65.12;52.36
04/14/2014 11:00:00 PM;62.73;50.99
04/15/2014 03:00:00 AM;59.31;47
04/15/2014 08:00:00 AM;53.97;50.02
04/15/2014 12:00:00 PM;64.82;55.26
04/15/2014 01:00:00 PM;68.39;58.27
04/15/2014 03:00:00 PM;74.24;60.92
04/16/2014 12:00:00 AM;59.21;49.84
04/16/2014 03:00:00 AM;56.93;48.93
04/16/2014 07:00:00 AM;54.5;48.69
04/16/2014 09:00:00 AM;54.16;49.96
04/16/2014 05:00:00 PM;56.27;52.72
04/17/2014 07:00:00 AM;52.41;50.71
04/17/2014 10:00:00 AM;53.75;52.53
04/17/2014 01:00:00 PM;55.6;52.39
04/17/2014 02:00:00 PM;55.88;52.04
04/17/2014 03:00:00 PM;56;52.34
04/17/2014 09:00:00 PM;53.82;48.37
04/18/2014 04:00:00 AM;49.97;43.5
04/18/2014 05:00:00 AM;49.51;43.3
04/18/2014 07:00:00 AM;48.42;44.5
04/18/2014 09:00:00 AM;48.19;45.86
04/18/2014 12:00:00 PM;57.66;52.35
04/18/2014 03:00:00 PM;65.2;55.42
04/18/2014 05:00:00 PM;63.45;57.48
04/19/2014 03:00:00 AM;52.62;44.13
04/19/2014 08:00:00 AM;50.72;46.9
04/19/2014 10:00:00 AM;53.38;52.09
04/19/2014 11:00:00 AM;54.81;50.09
04/19/2014 06:00:00 PM;54.15;51.16
04/19/2014 08:00:00 PM;52.63;49.06
04/19/2014 09:00:00 PM;51.78;48.48
04/20/2014 02:00:00 AM;48.7;47.05
04/20/2014 09:00:00 AM;49.17;50.93
04/20/2014 01:00:00 PM;63.35;57.84
04/20/2014 04:00:00 PM;65.79;59.22
04/20/2014 05:00:00 PM;64.84;59.6
04/20/2014 07:00:00 PM;62.4;57.95
04/21/2014 01:00:00 PM;64.3;59.01
04/21/2014 04:00:00 PM;67.84;61.31
04/22/2014 08:00:00 AM;50.27;41.94
04/22/2014 11:00:00 AM;51.91;48.23
04/22/2014 01:00:00 PM;59.86;53.52
04/22/2014 10:00:00 PM;55.49;45.83
04/23/2014 12:00:00 AM;53.95;44.75
04/23/2014 04:00:00 AM;51.01;44.33
04/23/2014 07:00:00 AM;49.19;45.15
04/23/2014 12:00:00 PM;60.12;52.34
04/23/2014 01:00:00 PM;61.06;52.48
04/23/2014 06:00:00 PM;59.38;51.46
04/24/2014 01:00:00 AM;53.65;49.35
04/24/2014 07:00:00 AM;52.29;50.8
04/24/2014 09:00:00 AM;53.26;54.02
04/24/2014 03:00:00 PM;58.95;53.76
04/24/2014 10:00:00 PM;54.33;48.39
04/24/2014 11:00:00 PM;53.41;47.65
04/25/2014 01:00:00 AM;51.73;46.1
04/25/2014 02:00:00 AM;50.99;45.18
04/25/2014 03:00:00 AM;50.38;44.25
04/25/2014 06:00:00 PM;65.66;53.7
04/26/2014 12:00:00 AM;56.54;47.97
04/26/2014 03:00:00 AM;54.29;46.4
04/26/2014 02:00:00 PM;69.59;56.27
04/26/2014 07:00:00 PM;65.4;51.48
04/27/2014 12:00:00 AM;57.53;46.47
04/27/2014 03:00:00 AM;54.03;45.21
04/27/2014 08:00:00 AM;50.62;46.68
04/27/2014 09:00:00 AM;51.98;49.19
04/27/2014 02:00:00 PM;66.22;54.29
04/27/2014 04:00:00 PM;65.5;52.93
04/27/2014 11:00:00 PM;56.79;47.3
04/28/2014 05:00:00 AM;51.34;43.74
04/28/2014 12:00:00 PM;62.32;56.67
04/28/2014 03:00:00 PM;74.5;58.75
04/29/2014 01:00:00 AM;59.09;51.63
04/29/2014 02:00:00 AM;58.5;50.38
04/29/2014 03:00:00 AM;57.85;49.4
04/29/2014 04:00:00 PM;79.24;71.47
04/29/2014 07:00:00 PM;75.56;69.61
04/30/2014 02:00:00 AM;64.8;57.23
04/30/2014 04:00:00 AM;62.6;55.64
04/30/2014 07:00:00 AM;59.8;54.21
04/30/2014 11:00:00 AM;69.8;67.85
04/30/2014 05:00:00 PM;81.9;76.06
04/30/2014 07:00:00 PM;79.72;70.71
04/30/2014 09:00:00 PM;75.87;65.38
05.01.2014 3:00;67.56;57.89
05.01.2014 7:00;63.41;57.19
05.01.2014 11:00;73.5;70.4
05.01.2014 12:00;77.37;72.75
05.01.2014 17:00;85.5;85.9
05.01.2014 21:00;80.2;70.88
05.01.2014 23:00;76.99;69.12
05.02.2014 7:00;67.81;58.84
05.02.2014 11:00;74.62;64.24
05.02.2014 17:00;81;67.48
05.02.2014 18:00;79.71;65.44
05.02.2014 23:00;70.3;55.55
05.03.2014 1:00;67.19;52.51
05.03.2014 6:00;62.76;51.5
05.03.2014 7:00;62.09;51.63
05.03.2014 14:00;68.44;55.06
05.03.2014 22:00;59.74;50.83
05.03.2014 23:00;59.07;50.72
05.04.2014 2:00;57.08;49.04
05.04.2014 7:00;55.1;49.9
05.04.2014 17:00;58.69;55.48
05.04.2014 18:00;58.6;54.41
05.04.2014 19:00;58.42;53.22
05.04.2014 20:00;57.49;52.61
05.05.2014 0:00;55.22;50.66
05.05.2014 2:00;54.57;50.02
05.05.2014 3:00;54.08;49.55
05.05.2014 5:00;53.51;49.47
05.05.2014 7:00;53.08;50.17
05.05.2014 8:00;53.33;50.95
05.05.2014 9:00;54.15;52.03
05.05.2014 10:00;55.07;53.88
05.05.2014 16:00;64.85;57.09
05.05.2014 23:00;58.46;53.29
05.06.2014 7:00;55.27;50.97
05.06.2014 8:00;55.86;53.06
05.06.2014 11:00;60.07;55.15
05.06.2014 23:00;61.67;51.83
05.07.2014 3:00;57.59;47.51
05.07.2014 7:00;54.28;49.76
05.07.2014 14:00;77.61;63.63
05.07.2014 16:00;77.27;64.35
05.07.2014 21:00;68.31;54.92
05.07.2014 22:00;66.56;54.13
05.08.2014 15:00;59.82;53.01
05.09.2014 2:00;54.56;49.7
05.09.2014 4:00;53.64;49.16
05.09.2014 15:00;61.94;55.52
05.09.2014 17:00;62.25;55.3
05.09.2014 19:00;61.16;52.06
05.10.2014 3:00;54.92;46.45
05.10.2014 4:00;54.21;46.19
05.10.2014 6:00;53.12;46.54
04/13/2014 08:00:00 AM;50.57;48.3
04/13/2014 11:00:00 AM;58.76;57.88
04/13/2014 12:00:00 PM;63.96;60.5
04/13/2014 04:00:00 PM;74.13;65.72
04/13/2014 05:00:00 PM;71.81;65.08
04/13/2014 11:00:00 PM;62.51;52.67
04/14/2014 02:00:00 AM;58.8;48.48
04/14/2014 03:00:00 AM;57.67;47.96
04/14/2014 05:00:00 AM;55.47;45.08
04/14/2014 06:00:00 AM;54.42;44.5
04/14/2014 01:00:00 PM;68.97;66.02
04/14/2014 06:00:00 PM;69.82;61.14
04/15/2014 05:00:00 AM;56.85;45.75
04/15/2014 10:00:00 AM;58.42;53.12
04/15/2014 05:00:00 PM;71.05;59.15
04/15/2014 06:00:00 PM;69.51;56.92
04/15/2014 07:00:00 PM;67.9;53.75
04/15/2014 08:00:00 PM;66.13;52.48
04/15/2014 11:00:00 PM;60.48;49.68
04/16/2014 10:00:00 AM;54.31;50.58
04/16/2014 11:00:00 AM;54.21;50.21
04/16/2014 12:00:00 PM;55.13;53.04
04/16/2014 03:00:00 PM;56.37;52.67
04/16/2014 09:00:00 PM;54.9;51.79
04/16/2014 11:00:00 PM;54.22;50.96
04/17/2014 12:00:00 AM;54.02;50.78
04/17/2014 04:00:00 AM;52.99;50.53
04/17/2014 04:00:00 PM;55.82;51.32
04/17/2014 05:00:00 PM;55.64;51.88
04/18/2014 01:00:00 AM;51.7;44.78
04/18/2014 06:00:00 AM;48.95;43.5
04/18/2014 10:00:00 AM;49.42;50.16
04/18/2014 02:00:00 PM;65;55.75
04/18/2014 04:00:00 PM;64.57;57.66
04/18/2014 07:00:00 PM;60.88;55.62
04/18/2014 08:00:00 PM;59.75;54.1
04/19/2014 05:00:00 AM;51.39;43.18
04/19/2014 06:00:00 AM;50.79;43.43
04/19/2014 09:00:00 AM;51.54;49.51
04/19/2014 12:00:00 PM;53.6;46.74
04/19/2014 02:00:00 PM;52.77;47.97
04/19/2014 07:00:00 PM;53.43;50.17
04/19/2014 11:00:00 PM;50.46;47.64
04/20/2014 01:00:00 AM;49.15;47.24
04/20/2014 03:00:00 AM;48.55;47.48
04/20/2014 08:00:00 AM;47.84;47.57
